Content ID,Title,Topic,Content type,Language,Platform,Campaign,Status,Approval source,Published date,Original source,Destination folder,Notes
CNT-016,Pregnancy month-by-month: a Pune mother’s checklist,Blog,Maternity,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-017,Back pain at desk job: PCMC IT-professional’s guide,Blog,Orthopaedics,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-018,Senior wellness check-up: what’s actually worth doing,Blog,Senior care,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-019,How to choose a paediatrician for your child,Blog,Paediatrics,EN,Social,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-020,"ENT problems in monsoon season: ear, throat, sinus",Blog,ENT,EN,Social,ENT_Allergy_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-021,"Gastric issues: when it’s serious, when it’s not",Blog,Gastroenterology,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-022,Skin problems in Pune humidity: a dermatology guide,Blog,Dermatology,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-023,Family health insurance: what coverage actually matters,Blog,Insurance,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-024,Behind the scenes: how Gore Hospital handles a 2 AM emergency,Blog,Emergency,EN,Social,24x7_Emergency_and_Trauma,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-025,Dr. Dattesh Gore on building a family hospital in Mamurdi,Blog,Founder,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-026,Marathi-speaking healthcare: why language matters in care,Blog,Local/Marathi,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-027,What corporate health check-ups in PCMC should include,Blog,B2B health,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-028,Common surgeries we do — and how we explain them to families,Blog,Surgery,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-029,Festival season eating and your stomach: a survival guide,Blog,Seasonal/gastro,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-030,What’s the difference between a multispeciality and a super-speciality hospital?,Blog,Hospital education,EN,Social,General_Health_Awareness,NEEDS_REVIEW,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-031,3 things every PCMC parent should keep in their first-aid box,Family health,Carousel,EN,Social,ENT_Allergy_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-032,Meet Dr. Dattesh Gore,Founder-led,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-033,What our ICU looks like at 3 AM,Trust/behind scenes,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-034,When to bring your child to ER vs OPD,Paediatrics,Carousel,EN,Social,Paediatric_Fever_and_Child_Health,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-035,5 most-asked questions in our gynaecology OPD,Women’s health,Reel,EN,Video/Social,Womens_Health,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-036,Why your knee pain might not need surgery,Orthopaedics,Reel,EN,Video/Social,Orthopaedic_Joint_Pain,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-037,Festival eating + acidity: 4 things to keep in mind,Seasonal/gastro,Static post,EN,Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-038,डायबेटीसमध्ये काय खावे?,Chronic care/Marathi,Reel,MR/EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-039,24x7 emergency line — save this number,Emergency,Static post,EN,Social,24x7_Emergency_and_Trauma,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-040,What’s covered in our family check-up package,Offer/package,Carousel,EN,Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-041,Dialysis at home distance vs hospital — pros and cons,Nephrology,Carousel,EN,Social,Kidney_Health,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-042,How we follow up on day 7 and day 30 after every surgery,Trust/process,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-043,Reception team in Marathi/Hindi/English — language is comfort,Local/community,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-044,Cashless insurance: how it actually works at Gore Hospital,Insurance,Carousel,EN,Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-045,PCOS — what’s true and what’s not,Women’s health,Carousel,EN,Social,Womens_Health,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-046,Dr. Gore on why he built Gore Hospital in Mamurdi,Founder-led,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-047,Behind the scenes: our ambulance team,Emergency/trust,Reel,EN,Video/Social,24x7_Emergency_and_Trauma,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-048,Children’s vaccination calendar — save this,Paediatrics,Carousel,EN,Social,Paediatric_Fever_and_Child_Health,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-049,Senior wellness: a quarterly check that matters,Senior care,Static post,EN,Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-050,Our doctors’ favourite patient stories,Human stories,Carousel,EN,Social,ENT_Allergy_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-051,5 things every Mamurdi parent should know about child fever,Local child health,Blog/Carousel,EN,Website,ENT_Allergy_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-052,"Monsoon health guide for PCMC families: dengue, viral, gastro",Seasonal local,Blog/Carousel,EN,Website,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-053,Why Ravet’s growing population needs a 24x7 emergency near home,Local emergency,Article/Reel,EN,Website,24x7_Emergency_and_Trauma,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-054,Family health camps in your society — how to organise one,Community outreach,Blog/Static,EN,Website,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-055,Doctor interviews in Marathi for local YouTube reach,Founder/Marathi,Video series,MR/EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_00_Strategic_Research.md,03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-056,When chest pain requires emergency care,Emergency & trauma,Reel,EN,Video/Social,24x7_Emergency_and_Trauma,UNUSED,None found,,Gore_Hospital_Digital_Competitive_Analysis.docx (File Library reference),03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-057,First steps after a road accident,Emergency & trauma,Reel,EN,Video/Social,24x7_Emergency_and_Trauma,UNUSED,None found,,Gore_Hospital_Digital_Competitive_Analysis.docx (File Library reference),03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-058,Knee pain: when to consult an orthopaedic doctor,Orthopaedics,Reel,EN,Video/Social,Orthopaedic_Joint_Pain,UNUSED,None found,,Gore_Hospital_Digital_Competitive_Analysis.docx (File Library reference),03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-059,Pregnancy warning signs that should not be ignored,Women’s health,Reel,EN,Video/Social,Womens_Health,UNUSED,None found,,Gore_Hospital_Digital_Competitive_Analysis.docx (File Library reference),03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-060,Dengue symptoms that may require hospitalization,Family & critical care,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_Digital_Competitive_Analysis.docx (File Library reference),03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-061,"How to reach Gore Hospital from Ravet, Kiwale and Mamurdi",Local discovery,Reel,EN,Video/Social,General_Health_Awareness,UNUSED,None found,,Gore_Hospital_Digital_Competitive_Analysis.docx (File Library reference),03_CONTENT/03_Content_Ideas,"Requires fact, clinical, compliance and approval checks before production."
CNT-062,Promoting women’s health: new PMOS update,Womens_Health,Historical Social-Creative,EN,Social,Womens_Health,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Creative brief/asset / Women’s health. Iteration/decision: Requested “PCOS name changed to PMOS”. Audit disposition: Do not publish without authoritative medical verification. Original bytes are reference-only unless separately mounted.
CNT-063,PCOS becomes PMOS: Women’s Health Update,Womens_Health,Historical Creative-Revision,EN,Social,Womens_Health,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision / Women’s health. Iteration/decision: Made “Women’s Health Update” larger; removed consultation CTA. Audit disposition: High-risk claim; archive pending verification. Original bytes are reference-only unless separately mounted.
CNT-064,Posture and joint care for desk jobs,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Creative brief/asset / Orthopaedics / desk workers. Iteration/decision: Four posture and movement tips. Audit disposition: Rebuild under current brand if retained. Original bytes are reference-only unless separately mounted.
CNT-065,PCOS to PMOS: Women’s Health Update,Womens_Health,Historical Creative-Revision,EN,Social,Womens_Health,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision / Women’s health. Iteration/decision: Requested a girl resembling reference image. Audit disposition: High-risk claim and likeness/reference governance review. Original bytes are reference-only unless separately mounted.
CNT-066,Thyroid health awareness campaign,Endocrinology_Awareness,Historical Social-Creative,EN,Social,Endocrinology_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,"Type/topic: Creative brief / Endocrinology. Iteration/decision: Symptoms, “1 in 10 Indians”, blood-test CTA. Audit disposition: Statistic source required. Original bytes are reference-only unless separately mounted."
CNT-067,Thyroid awareness for a healthy life,Endocrinology_Awareness,Historical Social-Creative,EN,Social,Endocrinology_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Endocrinology. Iteration/decision: Gold/white layout with symptoms and test CTA. Audit disposition: Wrong/uncertain address text detected; rebuild. Original bytes are reference-only unless separately mounted.
CNT-068,Thyroid health awareness and care guide,Endocrinology_Awareness,Historical Creative-Revision,EN,Social,Endocrinology_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision instruction / Endocrinology. Iteration/decision: Remove Gudi and butterfly; simplify single address box. Audit disposition: Revision decision retained. Original bytes are reference-only unless separately mounted.
CNT-069,Is your thyroid silently affecting health?,Endocrinology_Awareness,Historical Social-Creative,EN,Social,Endocrinology_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Creative brief/asset / Endocrinology. Iteration/decision: Simplified static post request. Audit disposition: Rebuild under current brand + source claim. Original bytes are reference-only unless separately mounted.
CNT-070,Thyroid health awareness campaign,Endocrinology_Awareness,Historical Creative-Revision,EN,Social,Endocrinology_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision instruction / Endocrinology. Iteration/decision: Add canonical-looking address in gold box. Audit disposition: Contact/address must be checked against signed fact sheet. Original bytes are reference-only unless separately mounted.
CNT-071,Your trusted family doctor awaits,Founder_Led_Trust,Historical Social-Creative,EN,Social,Founder_Led_Trust,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Creative brief/asset / Family physician. Iteration/decision: Dr. Dattesh Gore and continuity-of-care benefits. Audit disposition: Strong strategic fit; use official logo/contact. Original bytes are reference-only unless separately mounted.
CNT-072,Trusted care for your family,Founder_Led_Trust,Historical Creative-Revision,EN,Social,Founder_Led_Trust,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision instruction / Family physician. Iteration/decision: Remove doctor photo and use a different visual. Audit disposition: Historical iteration. Original bytes are reference-only unless separately mounted.
CNT-073,गोरे मल्टीस्पेशालिटी हॉस्पिटल प्रचार पोस्टर,Marathi_Mega_Surgery_Camp_2026,Historical Social-Creative,MR,Social,Marathi_Mega_Surgery_Camp_2026,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Four-variant poster sheet / Marathi Mega Surgery Camp 2026. Iteration/decision: 15–31 May; 30% surgery and 90% radiology/lab discount claims. Audit disposition: Critical proof/compliance review; old phones/logo. Original bytes are reference-only unless separately mounted.
CNT-074,Act FAST - Recognise stroke signs,24x7_Emergency_and_Trauma,Historical Social-Creative,EN,Social,24x7_Emergency_and_Trauma,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,"Type/topic: Generated creative / Stroke awareness. Iteration/decision: FAST test, emergency CTA, Gudi/legacy footer elements. Audit disposition: Rebuild current brand; source stats; correct footer. Original bytes are reference-only unless separately mounted."
CNT-075,Act FAST: Know stroke signs,24x7_Emergency_and_Trauma,Historical Creative-Revision,EN,Social,24x7_Emergency_and_Trauma,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision / Stroke awareness. Iteration/decision: Cleaner FAST layout and emergency number emphasis. Audit disposition: Rebuild current brand. Original bytes are reference-only unless separately mounted.
CNT-076,Stroke awareness: FAST and act now,24x7_Emergency_and_Trauma,Historical Creative-Revision,EN,Social,24x7_Emergency_and_Trauma,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision / Stroke awareness. Iteration/decision: Expanded symptoms and “every minute matters” line. Audit disposition: Clinical/source review. Original bytes are reference-only unless separately mounted.
CNT-077,"A healthy smile, healthy you",Dental_Family_Care,Historical Social-Creative,EN,Social,Dental_Family_Care,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Dental / family. Iteration/decision: Family photo and five tips. Audit disposition: Legacy logo/phones; current-template rebuild. Original bytes are reference-only unless separately mounted.
CNT-078,"Healthy smile, healthy life tips",Dental_Family_Care,Historical Social-Creative,EN,Social,Dental_Family_Care,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Dental. Iteration/decision: 3D tooth/shield/gold visual. Audit disposition: Off-brand 3D; contact correction required. Original bytes are reference-only unless separately mounted.
CNT-079,"A healthy smile, a healthy you",Dental_Family_Care,Historical Social-Creative,EN,Social,Dental_Family_Care,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Dental. Iteration/decision: Dr. Sanika Gawade named; five tips. Audit disposition: Doctor name useful; legacy footer/phones. Original bytes are reference-only unless separately mounted.
CNT-080,"Healthy smile, healthy you!",Dental_Family_Care,Historical Creative-Revision,EN,Social,Dental_Family_Care,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Revision / Dental. Iteration/decision: Cartoon dental mascots and lifestyle CTA. Audit disposition: Cartoon-heavy; archive or rebuild. Original bytes are reference-only unless separately mounted.
CNT-081,Know your emergency signs and care,24x7_Emergency_and_Trauma,Historical Social-Creative,EN,Social,24x7_Emergency_and_Trauma,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Emergency. Iteration/decision: Seven emergency signs; ambulance/hospital scene. Audit disposition: Fear/urgency and contact/footer QA required. Original bytes are reference-only unless separately mounted.
CNT-082,Child vaccination at Gore Hospital,Paediatric_Fever_and_Child_Health,Historical Social-Creative,EN,Social,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Photo-led teal/gold schedule reminder. Audit disposition: Wrong website .in and noncanonical logo; rebuild. Original bytes are reference-only unless separately mounted.
CNT-083,Stay on track with vaccinations,Paediatric_Fever_and_Child_Health,Historical Social-Creative,EN,Social,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Photo-led vaccine schedule reminder. Audit disposition: Teal/gold legacy palette; contact/website QA. Original bytes are reference-only unless separately mounted.
CNT-084,Stay on track with your child’s vaccines,Paediatric_Fever_and_Child_Health,Historical Social-Creative,EN,Social,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Cartoon/anime child and clinician. Audit disposition: Conflicts with photorealistic direction. Original bytes are reference-only unless separately mounted.
CNT-085,Stay on track with vaccines,Paediatric_Fever_and_Child_Health,Historical Social-Creative,EN,Social,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Anime/cartoon variant. Audit disposition: Do not use as primary brand creative. Original bytes are reference-only unless separately mounted.
CNT-086,Stay on track with vaccinations,Paediatric_Fever_and_Child_Health,Historical Social-Creative,EN,Social,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Gold cartoon variant. Audit disposition: Legacy/off-brand; archive. Original bytes are reference-only unless separately mounted.
CNT-087,5 heart-healthy habits to adopt,Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Creative sheet / Cardiology. Iteration/decision: Multi-panel brochure/carousel concept. Audit disposition: Legacy emblem/phones; likely too dense. Original bytes are reference-only unless separately mounted.
CNT-088,gore_heart_habits_cover,Heart_Health_and_Cardiology,Historical Social-Cover,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated cover / Cardiology. Iteration/decision: Heart/stethoscope cover. Audit disposition: Legacy contact details; source claim. Original bytes are reference-only unless separately mounted.
CNT-089,gore_heart_habits_cover.png (second file),Heart_Health_and_Cardiology,Historical Social-Cover,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated cover revision / Cardiology. Iteration/decision: Alternate cover/slide composite. Audit disposition: Treat as iteration; approval unclear. Original bytes are reference-only unless separately mounted.
